Degree,Actual,LOMAX,GLM Type-I,GLM Type-II,GLM Type-III,GLM Type-IV,,PowerLaw_Estimated,Pareto_Estimated,Lognormal_Estimated,PowerLaw_Cutoff_Estimated,Exponential_Estimated
476,0,1.179709664,1.115121157,1.154967883,0.742904301,0.729563044,,2.594736039,3.319912282,0.577904594,0.069152009,0.00000119
477,1,1.173880355,1.109501417,1.149234286,0.738536763,0.725231839,,2.585899379,3.309628714,0.574037256,0.068009827,0.00000114
478,2,1.168091696,1.103921399,1.1435408,0.734203535,0.720934848,,2.577111224,3.299398436,0.570202466,0.066886755,0.00000109
479,1,1.162343321,1.098380742,1.137887061,0.729904281,0.716671734,,2.568371209,3.289221062,0.566399891,0.065782468,0.00000104
480,2,1.156634868,1.092879091,1.132272714,0.725638667,0.712442162,,2.559678969,3.279096208,0.562629203,0.064696646,0.000000993
481,3,1.150965979,1.08741609,1.126697404,0.721406364,0.708245804,,2.551034145,3.269023495,0.55889008,0.063628976,0.000000948
482,1,1.1453363,1.081991393,1.121160781,0.717207047,0.704082335,,2.54243638,3.259002546,0.555182201,0.062579149,0.000000906
483,0,1.139745482,1.076604653,1.115662499,0.713040395,0.699951433,,2.533885321,3.249032989,0.55150525,0.061546864,0.000000865
484,2,1.134193179,1.071255528,1.110202215,0.708906089,0.69585278,,2.52538062,3.239114454,0.547858915,0.060531822,0.000000826
485,2,1.128679048,1.065943682,1.104779592,0.704803816,0.691786062,,2.516921929,3.229246577,0.544242887,0.059533732,0.000000789
486,0,1.12320275,1.060668779,1.099394294,0.700733266,0.687750968,,2.508508905,3.219428995,0.540656861,0.058552305,0.000000754
487,2,1.117763951,1.055430491,1.09404599,0.696694132,0.683747193,,2.500141208,3.209661348,0.537100536,0.057587259,0.00000072
488,0,1.112362319,1.050228489,1.088734352,0.69268611,0.679774433,,2.491818503,3.199943281,0.533573615,0.056638317,0.000000687
489,1,1.106997527,1.045062451,1.083459057,0.688708902,0.675832387,,2.483540456,3.190274441,0.530075801,0.055705206,0.000000656
490,1,1.101669251,1.039932057,1.078219783,0.68476221,0.67192076,,2.475306736,3.18065448,0.526606806,0.054787658,0.000000627
491,0,1.096377169,1.034836991,1.073016214,0.680845743,0.668039259,,2.467117016,3.171083051,0.523166342,0.053885409,0.000000599
492,0,1.091120965,1.029776941,1.067848036,0.67695921,0.664187594,,2.458970973,3.16155981,0.519754124,0.052998202,0.000000572
493,1,1.085900324,1.024751595,1.062714939,0.673102326,0.66036548,,2.450868285,3.152084419,0.516369872,0.05212578,0.000000546
494,0,1.080714936,1.01976065,1.057616615,0.669274808,0.656572633,,2.442808635,3.142656541,0.513013309,0.051267895,0.000000522
495,1,1.075564495,1.014803802,1.052552761,0.665476376,0.652808775,,2.434791707,3.133275841,0.509684161,0.0504243,0.000000498
496,2,1.070448696,1.00988075,1.047523077,0.661706754,0.649073627,,2.426817189,3.12394199,0.506382155,0.049594754,0.000000476
497,1,1.065367238,1.004991201,1.042527264,0.657965669,0.645366918,,2.418884773,3.114654659,0.503107026,0.04877902,0.000000454
498,1,1.060319825,1.000134859,1.03756503,0.65425285,0.641688377,,2.410994151,3.105413523,0.499858507,0.047976864,0.000000434
499,0,1.055306161,0.995311435,1.032636083,0.650568031,0.638037737,,2.403145021,3.096218262,0.496636338,0.047188057,0.000000415
500,0,1.050325955,0.990520642,1.027740135,0.646910947,0.634414735,,2.395337081,3.087068555,0.49344026,0.046412373,0.000000396
501,2,1.045378921,0.985762196,1.022876901,0.643281338,0.630819108,,2.387570034,3.077964087,0.490270017,0.045649592,0.000000378
502,2,1.040464771,0.981035817,1.0180461,0.639678945,0.627250599,,2.379843584,3.068904544,0.487125357,0.044899496,0.000000361
503,1,1.035583225,0.976341227,1.013247452,0.636103514,0.623708953,,2.37215744,3.059889617,0.484006029,0.04416187,0.000000345
504,1,1.030734003,0.97167815,1.008480682,0.632554791,0.620193918,,2.364511311,3.050918996,0.480911787,0.043436505,0.000000329
505,1,1.02591683,0.967046314,1.003745517,0.629032528,0.616705244,,2.356904911,3.041992378,0.477842387,0.042723193,0.000000315
506,0,1.021131431,0.962445452,0.999041686,0.625536477,0.613242684,,2.349337954,3.033109459,0.474797587,0.042021732,0.0000003
507,0,1.016377536,0.957875295,0.994368922,0.622066396,0.609805995,,2.341810159,3.024269941,0.47177715,0.041331922,0.000000287
508,0,1.011654878,0.953335582,0.989726961,0.618622042,0.606394936,,2.334321247,3.015473525,0.468780839,0.040653567,0.000000274
509,0,1.006963191,0.94882605,0.985115541,0.615203177,0.603009267,,2.326870941,3.006719919,0.465808421,0.039986474,0.000000262
510,0,1.002302215,0.944346442,0.980534403,0.611809565,0.599648753,,2.319458966,2.998008829,0.462859666,0.039330453,0.00000025
511,1,0.997671689,0.939896503,0.975983289,0.608440973,0.596313162,,2.312085051,2.989339967,0.459934346,0.038685318,0.000000239
512,0,0.993071356,0.93547598,0.971461948,0.60509717,0.593002262,,2.304748926,2.980713046,0.457032235,0.038050886,0.000000228
513,0,0.988500963,0.931084623,0.966970126,0.601777929,0.589715825,,2.297450325,2.972127781,0.454153112,0.037426978,0.000000218
514,0,0.983960258,0.926722184,0.962507577,0.598483023,0.586453626,,2.290188983,2.963583892,0.451296755,0.036813415,0.000000208
515,1,0.979448993,0.922388419,0.958074054,0.59521223,0.583215442,,2.282964638,2.955081097,0.448462947,0.036210024,0.000000199
516,0,0.97496692,0.918083086,0.953669313,0.591965328,0.580001052,,2.275777029,2.946619122,0.445651474,0.035616635,0.00000019
517,0,0.970513797,0.913805943,0.949293114,0.5887421,0.576810239,,2.268625901,2.938197691,0.442862121,0.035033079,0.000000181
518,2,0.966089382,0.909556755,0.944945219,0.58554233,0.573642786,,2.261510996,2.929816531,0.440094679,0.034459191,0.000000173
519,0,0.961693436,0.905335286,0.94062539,0.582365804,0.570498479,,2.254432064,2.921475375,0.437348939,0.033894809,0.000000165
520,0,0.957325722,0.901141303,0.936333395,0.579212311,0.567377109,,2.247388852,2.913173953,0.434624695,0.033339774,0.000000158
521,1,0.952986008,0.896974577,0.932069002,0.576081643,0.564278466,,2.240381113,2.904912,0.431921745,0.032793927,0.000000151
522,0,0.94867406,0.89283488,0.927831983,0.572973592,0.561202344,,2.233408599,2.896689255,0.429239887,0.032257116,0.000000144
523,0,0.944389651,0.888721986,0.92362211,0.569887954,0.558148538,,2.226471068,2.888505455,0.426578922,0.031729189,0.000000137
524,0,0.940132552,0.884635672,0.91943916,0.566824528,0.555116847,,2.219568278,2.880360344,0.423938654,0.031209997,0.000000131
525,0,0.93590254,0.880575717,0.915282911,0.563783112,0.552107071,,2.212699987,2.872253664,0.421318886,0.030699393,0.000000125
526,1,0.931699392,0.876541902,0.911153142,0.560763511,0.549119012,,2.20586596,2.864185161,0.418719428,0.030197233,0.00000012
527,0,0.927522887,0.872534012,0.907049637,0.557765527,0.546152474,,2.19906596,2.856154584,0.416140089,0.029703377,0.000000114
528,0,0.923372809,0.868551832,0.90297218,0.554788967,0.543207264,,2.192299754,2.848161683,0.413580681,0.029217684,0.000000109
529,1,0.91924894,0.864595149,0.898920557,0.55183364,0.540283192,,2.18556711,2.840206211,0.411041017,0.028740019,0.000000104
530,0,0.915151068,0.860663754,0.894894558,0.548899357,0.537380067,,2.178867798,2.832287921,0.408520913,0.028270247,9.96E-08
531,1,0.91107898,0.856757439,0.890893974,0.545985929,0.534497702,,2.172201593,2.824406571,0.406020188,0.027808235,9.52E-08
532,0,0.907032469,0.852875999,0.886918597,0.543093172,0.531635913,,2.165568267,2.816561919,0.403538661,0.027353855,9.09E-08
533,0,0.903011325,0.849019229,0.882968223,0.540220903,0.528794515,,2.158967597,2.808753725,0.401076154,0.026906977,8.68E-08
534,1,0.899015345,0.845186928,0.87904265,0.537368939,0.525973328,,2.152399362,2.800981752,0.398632492,0.026467478,8.29E-08
535,0,0.895044324,0.841378896,0.875141676,0.534537101,0.523172172,,2.145863343,2.793245766,0.396207499,0.026035233,7.92E-08
536,1,0.891098063,0.837594936,0.871265103,0.531725212,0.52039087,,2.13935932,2.785545532,0.393801003,0.025610122,7.56E-08
537,0,0.88717636,0.833834851,0.867412734,0.528933096,0.517629246,,2.13288708,2.777880818,0.391412834,0.025192024,7.22E-08
538,2,0.88327902,0.830098449,0.863584374,0.526160578,0.514887127,,2.126446406,2.770251396,0.389042823,0.024780824,0.000000069
539,0,0.879405847,0.826385538,0.859779829,0.523407488,0.51216434,,2.120037088,2.762657038,0.386690804,0.024376405,6.59E-08
540,0,0.875556647,0.822695927,0.85599891,0.520673654,0.509460716,,2.113658915,2.755097518,0.384356611,0.023978655,6.29E-08
541,0,0.871731229,0.819029428,0.852241427,0.517958909,0.506776086,,2.107311677,2.747572612,0.382040081,0.023587462,6.01E-08
542,0,0.867929404,0.815385855,0.848507192,0.515263085,0.504110284,,2.100995169,2.740082098,0.379741053,0.023202717,5.74E-08
543,2,0.864150983,0.811765025,0.84479602,0.512586017,0.501463145,,2.094709186,2.732625756,0.377459366,0.022824312,5.48E-08
544,0,0.860395781,0.808166753,0.841107728,0.509927543,0.498834506,,2.088453523,2.725203368,0.375194864,0.022452141,5.23E-08
545,0,0.856663614,0.804590861,0.837442133,0.507287501,0.496224205,,2.08222798,2.717814716,0.372947389,0.022086101,0.00000005
546,0,0.852954298,0.801037168,0.833799055,0.504665731,0.493632084,,2.076032356,2.710459586,0.370716787,0.021726089,4.77E-08
547,1,0.849267655,0.797505497,0.830178317,0.502062075,0.491057983,,2.069866454,2.703137765,0.368502905,0.021372005,4.56E-08
548,1,0.845603504,0.793995673,0.826579741,0.499476376,0.488501747,,2.063730077,2.695849042,0.366305591,0.02102375,4.35E-08
549,1,0.841961669,0.790507522,0.823003152,0.496908479,0.485963222,,2.057623029,2.688593208,0.364124696,0.020681227,4.16E-08
550,0,0.838341974,0.787040872,0.819448377,0.494358232,0.483442253,,2.051545118,2.681370053,0.361960071,0.02034434,3.97E-08
551,0,0.834744245,0.783595553,0.815915245,0.491825482,0.480938689,,2.045496152,2.674179372,0.359811571,0.020012996,3.79E-08
552,0,0.831168312,0.780171395,0.812403586,0.48931008,0.478452381,,2.039475942,2.66702096,0.357679049,0.019687102,3.62E-08
553,0,0.827614002,0.776768232,0.808913231,0.486811876,0.475983181,,2.033484298,2.659894616,0.355562362,0.019366568,3.46E-08
554,1,0.824081148,0.773385897,0.805444014,0.484330723,0.47353094,,2.027521033,2.652800136,0.353461369,0.019051304,0.000000033
555,0,0.820569582,0.770024228,0.801995769,0.481866477,0.471095514,,2.021585964,2.645737322,0.351375929,0.018741223,3.16E-08
556,1,0.817079139,0.766683062,0.798568334,0.479418993,0.468676759,,2.015678905,2.638705976,0.349305902,0.018436239,3.01E-08
557,0,0.813609655,0.763362237,0.795161546,0.476988128,0.466274533,,2.009799675,2.631705901,0.347251152,0.018136266,2.88E-08
558,0,0.810160966,0.760061595,0.791775245,0.474573741,0.463888694,,2.003948092,2.624736902,0.345211542,0.017841222,2.75E-08
559,1,0.806732914,0.756780977,0.788409272,0.472175692,0.461519104,,1.998123979,2.617798786,0.343186937,0.017551024,2.63E-08
560,0,0.803325337,0.753520229,0.785063469,0.469793844,0.459165623,,1.992327156,2.610891362,0.341177204,0.017265593,2.51E-08
561,0,0.799938079,0.750279194,0.781737681,0.467428059,0.456828116,,1.986557448,2.604014439,0.339182211,0.016984848,0.000000024
562,0,0.796570982,0.747057719,0.778431753,0.465078202,0.454506447,,1.980814679,2.597167829,0.337201828,0.016708713,2.29E-08
563,0,0.793223893,0.743855653,0.775145533,0.462744139,0.452200482,,1.975098677,2.590351344,0.335235926,0.01643711,2.18E-08
564,0,0.789896657,0.740672846,0.771878869,0.460425736,0.449910089,,1.96940927,2.583564798,0.333284376,0.016169964,2.09E-08
565,1,0.786589123,0.737509148,0.76863161,0.458122863,0.447635137,,1.963746286,2.576808008,0.331347052,0.015907202,1.99E-08
566,0,0.78330114,0.734364411,0.765403609,0.45583539,0.445375495,,1.958109558,2.57008079,0.329423829,0.01564875,0.000000019
567,0,0.780032558,0.731238491,0.762194717,0.453563187,0.443131035,,1.952498916,2.563382963,0.327514584,0.015394537,1.82E-08
568,1,0.776783231,0.728131241,0.75900479,0.451306127,0.440901629,,1.946914195,2.556714348,0.325619192,0.015144493,1.74E-08
569,0,0.773553011,0.725042518,0.755833681,0.449064083,0.438687153,,1.941355229,2.550074765,0.323737534,0.014898548,1.66E-08
570,1,0.770341755,0.721972181,0.75268125,0.446836932,0.43648748,,1.935821855,2.543464039,0.321869489,0.014656635,1.58E-08
571,1,0.767149317,0.718920088,0.749547352,0.444624549,0.434302488,,1.93031391,2.536881992,0.320014938,0.014418687,1.51E-08
572,1,0.763975556,0.7158861,0.746431849,0.442426811,0.432132054,,1.924831233,2.530328451,0.318173763,0.014184638,1.44E-08
573,0,0.76082033,0.712870079,0.7433346,0.440243598,0.429976057,,1.919373665,2.523803243,0.316345848,0.013954424,1.38E-08
574,0,0.757683501,0.709871889,0.740255467,0.438074789,0.427834378,,1.913941047,2.517306196,0.314531078,0.013727981,1.32E-08
575,1,0.754564929,0.706891393,0.737194315,0.435920265,0.425706897,,1.908533222,2.510837139,0.312729339,0.013505246,1.26E-08
576,1,0.751464478,0.703928457,0.734151008,0.43377991,0.423593497,,1.903150033,2.504395905,0.310940518,0.013286159,0.000000012
577,0,0.748382011,0.700982948,0.731125411,0.431653605,0.421494063,,1.897791326,2.497982325,0.309164502,0.013070658,1.15E-08
578,0,0.745317394,0.698054735,0.728117391,0.429541236,0.419408478,,1.892456948,2.491596232,0.307401182,0.012858685,0.000000011
579,0,0.742270493,0.695143687,0.725126818,0.427442689,0.417336629,,1.887146746,2.485237463,0.305650448,0.01265018,1.05E-08
580,0,0.739241177,0.692249673,0.72215356,0.42535785,0.415278403,,1.881860569,2.478905852,0.303912191,0.012445088,0.00000001
581,0,0.736229314,0.689372567,0.719197488,0.423286607,0.413233688,,1.876598268,2.472601238,0.302186304,0.012243351,9.55E-09
582,2,0.733234774,0.686512241,0.716258474,0.42122885,0.411202373,,1.871359694,2.466323459,0.300472682,0.012044913,9.12E-09
583,0,0.73025743,0.683668569,0.713336391,0.419184469,0.409184349,,1.866144698,2.460072356,0.298771218,0.011849721,8.71E-09
584,0,0.727297153,0.680841427,0.710431113,0.417153355,0.407179508,,1.860953136,2.453847769,0.297081808,0.01165772,8.32E-09
585,0,0.724353817,0.67803069,0.707542516,0.415135399,0.405187741,,1.855784862,2.44764954,0.295404351,0.011468859,7.94E-09
586,0,0.721427297,0.675236237,0.704670476,0.413130497,0.403208943,,1.850639731,2.441477514,0.293738743,0.011283084,7.59E-09
587,1,0.718517469,0.672457946,0.701814871,0.411138541,0.401243008,,1.845517602,2.435331536,0.292084884,0.011100345,7.25E-09
588,0,0.71562421,0.669695696,0.698975579,0.409159427,0.399289831,,1.840418331,2.42921145,0.290442673,0.010920593,6.92E-09
589,0,0.712747399,0.66694937,0.69615248,0.407193053,0.39734931,,1.835341779,2.423117105,0.288812012,0.010743776,6.61E-09
590,0,0.709886915,0.664218848,0.693345456,0.405239314,0.395421343,,1.830287806,2.417048348,0.287192803,0.010569848,6.31E-09
591,1,0.707042637,0.661504013,0.690554388,0.403298111,0.393505826,,1.825256274,2.41100503,0.285584949,0.010398761,0.000000006
592,0,0.704214448,0.658804751,0.687779158,0.401369341,0.391602662,,1.820247045,2.404987,0.283988353,0.010230467,5.76E-09
593,0,0.701402231,0.656120945,0.685019652,0.399452906,0.389711749,,1.815259983,2.39899411,0.282402921,0.01006492,5.50E-09
594,0,0.698605868,0.653452482,0.682275754,0.397548706,0.38783299,,1.810294953,2.393026214,0.280828558,0.009902076,5.25E-09
595,0,0.695825244,0.65079925,0.679547351,0.395656645,0.385966287,,1.80535182,2.387083166,0.279265171,0.009741889,0.000000005
596,0,0.693060246,0.648161136,0.676834329,0.393776624,0.384111543,,1.800430451,2.381164819,0.277712669,0.009584316,4.79E-09
597,1,0.690310759,0.645538029,0.674136577,0.391908549,0.382268664,,1.795530715,2.375271031,0.276170959,0.009429314,4.58E-09
598,0,0.687576671,0.64292982,0.671453984,0.390052325,0.380437553,,1.790652481,2.369401658,0.274639951,0.00927684,4.37E-09
599,1,0.684857872,0.6403364,0.66878644,0.388207856,0.378618119,,1.785795617,2.36355656,0.273119555,0.009126853,4.17E-09
600,0,0.68215425,0.637757661,0.666133837,0.386375051,0.376810266,,1.780959995,2.357735594,0.271609683,0.008979312,0.000000004
601,0,0.679465697,0.635193496,0.663496065,0.384553817,0.375013904,,1.776145488,2.351938623,0.270110248,0.008834176,3.81E-09
602,0,0.676792103,0.6326438,0.660873019,0.382744063,0.373228942,,1.771351967,2.346165506,0.268621161,0.008691406,3.64E-09
603,0,0.674133362,0.630108466,0.658264592,0.380945698,0.371455289,,1.766579307,2.340416107,0.267142336,0.008550962,3.47E-09
604,0,0.671489368,0.627587392,0.655670679,0.379158632,0.369692855,,1.761827383,2.334690289,0.26567369,0.008412808,3.32E-09
605,2,0.668860013,0.625080474,0.653091176,0.377382776,0.367941552,,1.75709607,2.328987916,0.264215136,0.008276904,3.17E-09
606,0,0.666245194,0.622587609,0.650525981,0.375618043,0.366201293,,1.752385246,2.323308854,0.262766592,0.008143214,0.000000003
607,0,0.663644808,0.620108697,0.647974989,0.373864346,0.36447199,,1.747694787,2.31765297,0.261327975,0.008011702,2.89E-09
608,0,0.661058751,0.617643636,0.645438101,0.372121597,0.362753558,,1.743024573,2.31202013,0.259899202,0.007882332,2.76E-09
609,0,0.658486921,0.615192328,0.642915215,0.370389713,0.361045911,,1.738374482,2.306410204,0.258480192,0.007755067,2.64E-09
610,1,0.655929217,0.612754674,0.640406231,0.368668607,0.359348964,,1.733744397,2.300823061,0.257070865,0.007629875,2.52E-09
611,0,0.65338554,0.610330576,0.637911052,0.366958196,0.357662635,,1.729134197,2.29525857,0.255671142,0.00750672,2.40E-09
612,0,0.650855789,0.607919936,0.635429579,0.365258397,0.355986839,,1.724543765,2.289716604,0.254280943,0.00738557,2.30E-09
613,0,0.648339867,0.605522659,0.632961714,0.363569127,0.354321495,,1.719972985,2.284197035,0.25290019,0.007266391,2.19E-09
614,1,0.645837676,0.60313865,0.630507363,0.361890305,0.352666522,,1.71542174,2.278699735,0.251528807,0.007149151,2.09E-09
615,0,0.643349119,0.600767813,0.628066428,0.36022185,0.351021839,,1.710889915,2.273224579,0.250166715,0.007033818,0.000000002
616,0,0.6408741,0.598410056,0.625638816,0.358563682,0.349387366,,1.706377396,2.267771443,0.24881384,0.006920361,1.91E-09
617,0,0.638412524,0.596065286,0.623224433,0.356915722,0.347763025,,1.701884069,2.2623402,0.247470106,0.006808748,1.82E-09
618,0,0.635964297,0.59373341,0.620823186,0.35527789,0.346148735,,1.697409823,2.25693073,0.246135439,0.006698951,1.74E-09
619,0,0.633529326,0.591414337,0.618434982,0.35365011,0.344544421,,1.692954545,2.251542909,0.244809765,0.006590938,1.66E-09
620,0,0.631107518,0.589107978,0.616059731,0.352032303,0.342950005,,1.688518124,2.246176616,0.243493011,0.006484681,1.59E-09
621,0,0.628698781,0.586814241,0.613697341,0.350424394,0.341365411,,1.684100451,2.24083173,0.242185104,0.006380151,1.52E-09
622,0,0.626303024,0.584533039,0.611347723,0.348826307,0.339790564,,1.679701416,2.235508132,0.240885974,0.006277319,1.45E-09
623,0,0.623920156,0.582264283,0.609010788,0.347237966,0.338225387,,1.67532091,2.230205703,0.239595548,0.006176158,1.38E-09
624,0,0.621550088,0.580007886,0.606686448,0.345659297,0.336669809,,1.670958827,2.224924325,0.238313758,0.00607664,1.32E-09
625,0,0.619192732,0.577763762,0.604374614,0.344090227,0.335123754,,1.666615059,2.219663881,0.237040532,0.005978739,1.26E-09
626,0,0.616848,0.575531823,0.602075201,0.342530682,0.333587151,,1.662289501,2.214424254,0.235775803,0.005882427,1.21E-09
627,1,0.614515803,0.573311987,0.599788122,0.340980591,0.332059926,,1.657982046,2.209205329,0.234519501,0.005787679,1.15E-09
628,1,0.612196056,0.571104167,0.597513291,0.339439881,0.33054201,,1.653692592,2.204006992,0.23327156,0.005694469,1.10E-09
629,0,0.609888673,0.56890828,0.595250625,0.337908482,0.32903333,,1.649421033,2.198829129,0.232031912,0.005602772,1.05E-09
630,1,0.607593569,0.566724243,0.593000039,0.336386322,0.327533817,,1.645167267,2.193671627,0.23080049,0.005512563,0.000000001
631,0,0.605310659,0.564551975,0.590761449,0.334873333,0.326043401,,1.640931192,2.188534373,0.22957723,0.005423818,0.000000001
632,0,0.60303986,0.562391393,0.588534775,0.333369445,0.324562014,,1.636712706,2.183417256,0.228362065,0.005336512,9.15E-10
633,0,0.600781089,0.560242416,0.586319933,0.33187459,0.323089586,,1.63251171,2.178320166,0.227154932,0.005250623,8.74E-10
634,0,0.598534263,0.558104965,0.584116843,0.3303887,0.321626051,,1.628328101,2.173242992,0.225955766,0.005166127,8.35E-10
635,0,0.596299302,0.55597896,0.581925424,0.328911707,0.320171342,,1.624161783,2.168185626,0.224764503,0.005083002,7.97E-10
636,0,0.594076124,0.553864321,0.579745597,0.327443545,0.318725391,,1.620012655,2.163147959,0.223581082,0.005001224,7.61E-10
637,0,0.591864648,0.551760972,0.577577282,0.325984148,0.317288134,,1.61588062,2.158129885,0.22240544,0.004920771,7.27E-10
638,0,0.589664797,0.549668833,0.575420401,0.32453345,0.315859505,,1.611765582,2.153131295,0.221237516,0.004841623,6.94E-10
639,0,0.58747649,0.547587829,0.573274876,0.323091386,0.314439439,,1.607667443,2.148152084,0.220077248,0.004763758,6.63E-10
640,0,0.585299649,0.545517884,0.571140631,0.321657893,0.313027872,,1.603586109,2.143192148,0.218924575,0.004687154,6.33E-10
641,2,0.583134197,0.54345892,0.569017588,0.320232907,0.311624741,,1.599521483,2.13825138,0.217779439,0.004611792,6.05E-10
642,0,0.580980057,0.541410865,0.566905672,0.318816363,0.310229983,,1.595473472,2.133329678,0.21664178,0.004537651,5.78E-10
643,0,0.578837153,0.539373642,0.564804807,0.3174082,0.308843535,,1.591441982,2.128426938,0.215511538,0.00446471,5.52E-10
644,0,0.576705409,0.537347179,0.562714919,0.316008356,0.307465336,,1.58742692,2.123543058,0.214388656,0.004392951,5.27E-10
645,0,0.57458475,0.535331403,0.560635935,0.314616769,0.306095324,,1.583428194,2.118677936,0.213273076,0.004322353,5.03E-10
646,0,0.572475101,0.533326241,0.55856778,0.313233378,0.30473344,,1.579445712,2.113831472,0.212164741,0.004252899,4.81E-10
647,0,0.570376389,0.53133162,0.556510381,0.311858124,0.303379621,,1.575479384,2.109003564,0.211063593,0.004184569,4.59E-10
648,0,0.568288541,0.529347471,0.554463668,0.310490945,0.30203381,,1.571529118,2.104194114,0.209969578,0.004117345,4.38E-10
649,0,0.566211484,0.527373721,0.552427567,0.309131782,0.300695947,,1.567594826,2.099403023,0.208882639,0.004051209,4.19E-10
650,0,0.564145146,0.525410301,0.550402009,0.307780578,0.299365972,,1.563676417,2.094630192,0.207802721,0.003986143,4.00E-10
651,0,0.562089455,0.523457142,0.548386922,0.306437273,0.298043829,,1.559773804,2.089875524,0.20672977,0.00392213,3.82E-10
652,1,0.560044342,0.521514174,0.546382238,0.305101809,0.29672946,,1.5558869,2.085138922,0.205663731,0.003859153,3.65E-10
653,0,0.558009734,0.519581329,0.544387886,0.30377413,0.295422807,,1.552015616,2.080420289,0.204604551,0.003797194,3.48E-10
654,0,0.555985564,0.517658539,0.542403798,0.302454179,0.294123814,,1.548159866,2.075719531,0.203552177,0.003736237,3.33E-10
655,0,0.553971761,0.515745737,0.540429905,0.301141899,0.292832426,,1.544319564,2.071036553,0.202506556,0.003676266,3.18E-10
656,0,0.551968258,0.513842856,0.538466141,0.299837235,0.291548585,,1.540494625,2.066371259,0.201467635,0.003617264,3.04E-10
657,0,0.549974986,0.51194983,0.536512438,0.298540131,0.290272238,,1.536684965,2.061723557,0.200435364,0.003559216,2.90E-10
658,0,0.547991877,0.510066593,0.53456873,0.297250533,0.28900333,,1.532890498,2.057093353,0.199409691,0.003502107,2.77E-10
659,0,0.546018865,0.50819308,0.53263495,0.295968385,0.287741807,,1.529111142,2.052480556,0.198390565,0.00344592,2.64E-10
660,0,0.544055884,0.506329226,0.530711034,0.294693635,0.286487614,,1.525346814,2.047885074,0.197377936,0.003390642,2.53E-10
661,0,0.542102868,0.504474968,0.528796916,0.293426229,0.2852407,,1.52159743,2.043306814,0.196371753,0.003336256,2.41E-10
662,0,0.540159751,0.502630242,0.526892533,0.292166113,0.284001011,,1.51786291,2.038745688,0.195371969,0.003282749,2.30E-10
663,1,0.538226468,0.500794985,0.524997819,0.290913236,0.282768494,,1.514143172,2.034201605,0.194378533,0.003230106,2.20E-10
664,0,0.536302956,0.498969134,0.523112712,0.289667546,0.281543099,,1.510438135,2.029674476,0.193391397,0.003178314,2.10E-10
665,1,0.53438915,0.497152627,0.52123715,0.28842899,0.280324773,,1.50674772,2.025164212,0.192410513,0.003127357,2.01E-10
666,1,0.532484988,0.495345403,0.519371069,0.287197518,0.279113466,,1.503071846,2.020670726,0.191435833,0.003077224,1.92E-10
667,0,0.530590406,0.4935474,0.517514408,0.285973079,0.277909128,,1.499410435,2.016193929,0.19046731,0.0030279,1.83E-10
668,0,0.528705343,0.491758559,0.515667105,0.284755623,0.276711708,,1.495763409,2.011733735,0.189504898,0.002979372,1.75E-10
669,1,0.526829736,0.489978819,0.5138291,0.2835451,0.275521157,,1.492130688,2.007290058,0.18854855,0.002931627,1.67E-10
670,0,0.524963525,0.48820812,0.512000333,0.28234146,0.274337425,,1.488512197,2.002862811,0.187598219,0.002884653,1.59E-10
671,0,0.523106648,0.486446404,0.510180743,0.281144655,0.273160464,,1.484907858,1.99845191,0.186653861,0.002838436,1.52E-10
672,2,0.521259046,0.484693612,0.508370271,0.279954635,0.271990225,,1.481317594,1.994057271,0.18571543,0.002792965,1.45E-10
673,0,0.519420658,0.482949685,0.506568858,0.278771354,0.270826661,,1.477741331,1.989678809,0.184782881,0.002748228,1.39E-10
674,0,0.517591426,0.481214567,0.504776445,0.277594762,0.269669725,,1.474178992,1.98531644,0.183856171,0.002704212,1.33E-10
675,0,0.51577129,0.479488199,0.502992975,0.276424814,0.268519368,,1.470630503,1.980970082,0.182935254,0.002660906,1.27E-10
676,0,0.513960192,0.477770525,0.501218391,0.275261461,0.267375544,,1.46709579,1.976639653,0.182020088,0.002618299,1.21E-10
677,0,0.512158074,0.476061489,0.499452634,0.274104657,0.266238207,,1.463574779,1.97232507,0.181110629,0.002576378,1.16E-10
678,0,0.510364879,0.474361034,0.497695648,0.272954357,0.265107311,,1.460067397,1.968026252,0.180206834,0.002535133,1.10E-10
679,1,0.508580549,0.472669106,0.495947378,0.271810514,0.26398281,,1.456573571,1.96374312,0.179308661,0.002494553,1.05E-10
680,0,0.506805028,0.470985649,0.494207767,0.270673082,0.26286466,,1.453093229,1.959475591,0.178416069,0.002454627,1.01E-10
681,0,0.50503826,0.469310609,0.49247676,0.269542019,0.261752816,,1.449626298,1.955223588,0.177529014,0.002415344,9.61E-11
682,0,0.503280189,0.467643931,0.490754302,0.268417277,0.260647232,,1.446172708,1.95098703,0.176647456,0.002376694,9.18E-11
683,1,0.50153076,0.465985562,0.489040339,0.267298814,0.259547866,,1.442732389,1.946765839,0.175771354,0.002338667,8.77E-11
684,0,0.499789918,0.464335449,0.487334816,0.266186585,0.258454673,,1.439305269,1.942559937,0.174900667,0.002301252,8.38E-11
685,0,0.498057609,0.462693538,0.485637681,0.265080547,0.25736761,,1.435891279,1.938369246,0.174035355,0.00226444,8.00E-11
686,0,0.496333778,0.461059778,0.483948879,0.263980657,0.256286635,,1.432490349,1.934193689,0.173175378,0.00222822,7.64E-11
